0x5bCfBBe06d2DE987d185AC1C0A17f98DB028eE45,0x5bCfBBe06d2DE987d185AC1C0A17f98DB028eE45,60,41,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10440277,1,
0xF8A685702347377e396486967399f33c6c0C0A29,0xF8A685702347377e396486967399f33c6c0C0A29,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10441105,1,
0xF8A685702347377e396486967399f33c6c0C0A29,0xF8A685702347377e396486967399f33c6c0C0A29,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10441283,2,
0x108a1448970b6A4BB3f427cd42040634bffae725,0x108a1448970b6A4BB3f427cd42040634bffae725,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10441610,2,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10443071,2,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10443076,1,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10443584,2,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,60,41,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10443601,1,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10443606,1,
0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10444152,1,
0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10444397,1,
0x85C7199b5A36e87956cCA466233de6710E849d6D,0x85C7199b5A36e87956cCA466233de6710E849d6D,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10445556,2,
0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10451582,2,
0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10451586,1,
0x0db737fAac55C104E2CCA99e982CE8658CaBbCc8,0x0db737fAac55C104E2CCA99e982CE8658CaBbCc8,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10452051,1,
0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,33,42,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10452326,2,
0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10452329,1,
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10458341,1,
0xDe6ab16a4015c680daab58021815D09ddB57db8E,0xDe6ab16a4015c680daab58021815D09ddB57db8E,69,45,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10462726,1,
0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10463911,1,
0x62E2F894964197A2458D8E8276e43450E9f5b885,0x62E2F894964197A2458D8E8276e43450E9f5b885,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10464718,1,
0x85C7199b5A36e87956cCA466233de6710E849d6D,0x85C7199b5A36e87956cCA466233de6710E849d6D,67,44,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10471740,1,
0xDe6ab16a4015c680daab58021815D09ddB57db8E,0xDe6ab16a4015c680daab58021815D09ddB57db8E,70,46,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10475108,1,
0x108a1448970b6A4BB3f427cd42040634bffae725,0x108a1448970b6A4BB3f427cd42040634bffae725,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10479002,1,
0x85C7199b5A36e87956cCA466233de6710E849d6D,0x85C7199b5A36e87956cCA466233de6710E849d6D,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10479006,1,
0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10479166,1,
0x62E2F894964197A2458D8E8276e43450E9f5b885,0x62E2F894964197A2458D8E8276e43450E9f5b885,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10479303,1,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10480113,1,
0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10480759,1,
0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,0x7fF9d98cF5f4456e31F1126E994f1fE09684c260,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10488749,2,
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10497147,1,
0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10497155,1,
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10497155,1,
0x830ee29452f01Ae4302Bdde2Ec6411604634E006,0x830ee29452f01Ae4302Bdde2Ec6411604634E006,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10497984,1,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10498932,1,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10498942,1,
0x149592Af062FF58Bc35B6fDd98831dCf2b939932,0x149592Af062FF58Bc35B6fDd98831dCf2b939932,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10499221,1,
0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,0xD24FF5e32DE12be154B1C2eE7B731CBC45540E50,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10499531,1,
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10499537,1,
0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10500667,1,
0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,0x7A9a568BA107AE35C31E7fDA6b99CedddE1e625B,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10500671,1,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10501143,1,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10501150,1,
0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,0x193BD90B68eB1df24d9C52D78960717B5e2ec9Bb,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10501173,1,
0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10501284,1,
0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,0xbe255852C4301d6392Fb1D65003B7A0E0Ef6e6b0,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10501284,1,
0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68,76,50,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10502834,1,
0x85C7199b5A36e87956cCA466233de6710E849d6D,0x85C7199b5A36e87956cCA466233de6710E849d6D,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503199,1,
0x85C7199b5A36e87956cCA466233de6710E849d6D,0x85C7199b5A36e87956cCA466233de6710E849d6D,76,50,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503209,1,
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,76,50,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503345,1,
0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,72,48,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503735,1,
0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503805,1,
0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,76,50,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503807,1,
0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,0xBF84A11fcDcCB9C6aDe93E9E65F30c8231e3E3f8,73,49,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503809,1,
0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,71,47,0x8F56682a50BECB1df2Fb8136954f2062871bc7fc,10503845,2,
